
Reading VBN S:\SSB4\extracted_content\fighter\yoshi\model\body\c00\model.vbn

Reading PAC S:\SSB4\extracted_content\fighter\yoshi\motion\body\main.pac
315 files in archive

Reading OMO FitYoshiBodyMainA00ItemHandGrip.omo
RHandN Rotation fixed ['-0.74', '-0.05', '0.01']
LArmJ Rotation lerp start ['1.68', '0.00', '-0.00']
LArmJ Rotation lerp end   ['0.09', '-0.03', '0.02']
LArmJ Translation fixed ['0.03', '0.04', '0.48']
LArmJ F 0 Rotation lerp ['1.00', '1.00', '0.76']
LArmJ F 1 Rotation lerp ['0.48', '0.12', '0.00']
LArmJ F 2 Rotation lerp ['0.33', '0.05', '0.00']
LArmJ F 3 Rotation lerp ['0.31', '0.00', '0.00']
LArmJ F 4 Rotation lerp ['0.21', '0.05', '0.00']
LArmJ F 5 Rotation lerp ['0.45', '0.92', '0.79']
LArmJ F 6 Rotation lerp ['0.11', '0.96', '1.00']
LArmJ F 7 Rotation lerp ['0.00', '0.90', '1.00']
LHandN Rotation lerp start ['1.74', '0.01', '0.03']
LHandN Rotation lerp end   ['0.82', '-0.46', '-0.01']
LHandN Translation fixed ['0.13', '0.64', '0.09']
LHandN F 0 Rotation lerp ['0.82', '1.00', '1.00']
LHandN F 1 Rotation lerp ['1.00', '0.85', '0.98']
LHandN F 2 Rotation lerp ['1.00', '0.70', '0.86']
LHandN F 3 Rotation lerp ['0.93', '0.55', '0.66']
LHandN F 4 Rotation lerp ['0.79', '0.40', '0.50']
LHandN F 5 Rotation lerp ['0.52', '0.26', '0.40']
LHandN F 6 Rotation lerp ['0.29', '0.12', '0.18']
LHandN F 7 Rotation lerp ['0.00', '0.00', '0.00']
RShoulderN Rotation lerp start ['1.23', '-0.19', '-0.65']
RShoulderN Rotation lerp end   ['0.22', '0.67', '-0.22']
RShoulderN Translation fixed ['0.15', '0.05', '0.13']
RShoulderN F 0 Rotation lerp ['1.00', '1.00', '1.00']
RShoulderN F 1 Rotation lerp ['0.85', '0.92', '0.87']
RShoulderN F 2 Rotation lerp ['0.70', '0.81', '0.74']
RShoulderN F 3 Rotation lerp ['0.55', '0.68', '0.59']
RShoulderN F 4 Rotation lerp ['0.41', '0.54', '0.45']
RShoulderN F 5 Rotation lerp ['0.26', '0.37', '0.30']
RShoulderN F 6 Rotation lerp ['0.13', '0.19', '0.15']
RShoulderN F 7 Rotation lerp ['0.00', '0.00', '0.00']
RShoulderJ Rotation lerp start ['1.15', '0.20', '0.02']
RShoulderJ Rotation lerp end   ['0.22', '0.40', '-0.37']
RShoulderJ Translation fixed ['0.52', '0.34', '0.53']
RShoulderJ F 0 Rotation lerp ['0.85', '0.41', '0.76']
RShoulderJ F 1 Rotation lerp ['1.00', '0.11', '0.34']
RShoulderJ F 2 Rotation lerp ['0.94', '0.00', '0.00']
RShoulderJ F 3 Rotation lerp ['0.79', '0.19', '0.02']
RShoulderJ F 4 Rotation lerp ['0.30', '0.78', '0.12']
RShoulderJ F 5 Rotation lerp ['0.02', '0.96', '0.41']
RShoulderJ F 6 Rotation lerp ['0.00', '1.00', '0.74']
RShoulderJ F 7 Rotation lerp ['0.08', '1.00', '1.00']
RArmJ Rotation lerp start ['1.68', '0.00', '0.00']
RArmJ Rotation lerp end   ['-0.14', '-0.02', '0.02']
RArmJ Translation fixed ['0.05', '0.05', '0.60']
RArmJ F 0 Rotation lerp ['0.00', '0.00', '0.70']
RArmJ F 1 Rotation lerp ['0.23', '0.99', '0.00']
RArmJ F 2 Rotation lerp ['0.37', '1.00', '0.00']
RArmJ F 3 Rotation lerp ['0.49', '1.00', '0.00']
RArmJ F 4 Rotation lerp ['0.38', '0.27', '0.59']
RArmJ F 5 Rotation lerp ['0.73', '0.16', '0.89']
RArmJ F 6 Rotation lerp ['0.96', '0.20', '1.00']
RArmJ F 7 Rotation lerp ['1.00', '0.24', '1.00']
RHandN Rotation lerp start ['1.74', '0.01', '-0.03']
RHandN Rotation lerp end   ['-0.96', '-0.00', '-0.06']
RHandN Translation fixed ['0.13', '0.49', '0.27']
RHandN F 0 Rotation lerp ['0.02', '0.00', '1.00']
RHandN F 1 Rotation lerp ['0.00', '0.16', '0.90']
RHandN F 2 Rotation lerp ['0.07', '0.32', '0.77']
RHandN F 3 Rotation lerp ['0.18', '0.48', '0.63']
RHandN F 4 Rotation lerp ['0.40', '0.62', '0.51']
RHandN F 5 Rotation lerp ['0.56', '0.76', '0.33']
RHandN F 6 Rotation lerp ['0.77', '0.89', '0.16']
RHandN F 7 Rotation lerp ['1.00', '1.00', '0.00']
NeckN Rotation fixed ['2.06', '0.00', '-0.00']
NeckN Translation fixed ['0.00', '0.00', '-0.12']
HeadN Rotation quat ['1.63', '0.00', '-0.00', '0.00']
HeadN Translation fixed ['0.00', '-0.47', '0.47']
HeadN F 0 Rotation quat ['0.00']
HeadN F 1 Rotation quat ['0.55']
HeadN F 2 Rotation quat ['0.91']
HeadN F 3 Rotation quat ['1.00']
HeadN F 4 Rotation quat ['0.98']
HeadN F 5 Rotation quat ['0.89']
HeadN F 6 Rotation quat ['0.79']
HeadN F 7 Rotation quat ['0.73']
RHaveN Rotation fixed ['1.29', '0.49', '0.08']
RHaveN Translation fixed ['0.50', '0.50', '0.50']
LHaveN Rotation fixed ['1.29', '0.49', '-0.08']
LHaveN Translation fixed ['-0.50', '0.50', '-0.50']
ThrowN Translation fixed ['0.00', '0.00', '0.00']

Reading OMO FitYoshiBodyMainA05SquatWait.omo
TransN Translation fixed ['0.00', '0.00', '0.00']
RotN Translation fixed ['0.00', '5.88', '0.00']
HipN Rotation lerp start ['-0.03', '-3.25', '-3.20']
HipN Rotation lerp end   ['0.00', '0.03', '0.14']
HipN Translation lerp start ['0.70', '0.02', '0.71']
HipN Translation lerp end   ['0.00', '0.02', '0.00']
HipN F 0 Rotation lerp ['0.00', '0.64', '0.92']
HipN F 0 Translation lerp ['0.12', '0.91', '0.12']
HipN F 1 Rotation lerp ['0.00', '0.54', '0.87']
HipN F 1 Translation lerp ['0.18', '0.86', '0.18']
HipN F 2 Rotation lerp ['0.00', '0.46', '0.82']
HipN F 2 Translation lerp ['0.25', '0.80', '0.25']
HipN F 3 Rotation lerp ['0.00', '0.38', '0.77']
HipN F 3 Translation lerp ['0.32', '0.74', '0.32']
HipN F 4 Rotation lerp ['0.00', '0.31', '0.72']
HipN F 4 Translation lerp ['0.40', '0.67', '0.40']
HipN F 5 Rotation lerp ['0.00', '0.25', '0.66']
HipN F 5 Translation lerp ['0.48', '0.60', '0.48']
HipN F 6 Rotation lerp ['0.00', '0.19', '0.60']
HipN F 6 Translation lerp ['0.55', '0.52', '0.55']
HipN F 7 Rotation lerp ['0.00', '0.15', '0.54']
HipN F 7 Translation lerp ['0.63', '0.45', '0.63']
HipN F 8 Rotation lerp ['0.00', '0.11', '0.49']
HipN F 8 Translation lerp ['0.70', '0.37', '0.70']
HipN F 9 Rotation lerp ['0.00', '0.07', '0.43']
HipN F 9 Translation lerp ['0.76', '0.30', '0.76']
HipN F 10 Rotation lerp ['0.00', '0.05', '0.37']
HipN F 10 Translation lerp ['0.82', '0.24', '0.82']
HipN F 11 Rotation lerp ['0.00', '0.03', '0.31']
HipN F 11 Translation lerp ['0.87', '0.18', '0.87']
HipN F 12 Rotation lerp ['0.00', '0.01', '0.26']
HipN F 12 Translation lerp ['0.91', '0.12', '0.91']
HipN F 13 Rotation lerp ['0.00', '0.00', '0.21']
HipN F 13 Translation lerp ['0.95', '0.07', '0.95']
HipN F 14 Rotation lerp ['0.00', '0.00', '0.16']
HipN F 14 Translation lerp ['0.97', '0.04', '0.97']
HipN F 15 Rotation lerp ['0.00', '0.00', '0.12']
HipN F 15 Translation lerp ['0.99', '0.01', '0.99']
HipN F 16 Rotation lerp ['0.00', '0.01', '0.09']
HipN F 16 Translation lerp ['1.00', '0.00', '1.00']
HipN F 17 Rotation lerp ['0.00', '0.02', '0.05']
HipN F 17 Translation lerp ['1.00', '0.00', '1.00']
HipN F 18 Rotation lerp ['0.00', '0.03', '0.03']
HipN F 18 Translation lerp ['0.99', '0.01', '0.99']
HipN F 19 Rotation lerp ['0.00', '0.05', '0.01']
HipN F 19 Translation lerp ['0.98', '0.03', '0.98']
HipN F 20 Rotation lerp ['0.00', '0.07', '0.00']
HipN F 20 Translation lerp ['0.97', '0.04', '0.97']
HipN F 21 Rotation lerp ['0.00', '0.10', '0.00']
HipN F 21 Translation lerp ['0.96', '0.06', '0.96']
HipN F 22 Rotation lerp ['0.00', '0.13', '0.01']
HipN F 22 Translation lerp ['0.94', '0.08', '0.94']
HipN F 23 Rotation lerp ['0.00', '0.16', '0.02']
HipN F 23 Translation lerp ['0.92', '0.11', '0.92']
HipN F 24 Rotation lerp ['0.00', '0.19', '0.05']
HipN F 24 Translation lerp ['0.90', '0.14', '0.90']
HipN F 25 Rotation lerp ['0.00', '0.23', '0.08']
HipN F 25 Translation lerp ['0.88', '0.17', '0.88']
HipN F 26 Rotation lerp ['0.00', '0.27', '0.12']
HipN F 26 Translation lerp ['0.85', '0.20', '0.85']
HipN F 27 Rotation lerp ['0.00', '0.30', '0.16']
HipN F 27 Translation lerp ['0.82', '0.23', '0.82']
HipN F 28 Rotation lerp ['0.00', '0.35', '0.19']
HipN F 28 Translation lerp ['0.80', '0.26', '0.80']
HipN F 29 Rotation lerp ['0.00', '0.39', '0.23']
HipN F 29 Translation lerp ['0.76', '0.30', '0.76']
HipN F 30 Rotation lerp ['0.00', '0.43', '0.27']
HipN F 30 Translation lerp ['0.73', '0.33', '0.73']
HipN F 31 Rotation lerp ['0.00', '0.47', '0.31']
HipN F 31 Translation lerp ['0.70', '0.37', '0.70']
HipN F 32 Rotation lerp ['0.00', '0.52', '0.36']
HipN F 32 Translation lerp ['0.66', '0.41', '0.66']
HipN F 33 Rotation lerp ['0.00', '0.56', '0.40']
HipN F 33 Translation lerp ['0.63', '0.45', '0.63']
HipN F 34 Rotation lerp ['0.00', '0.60', '0.44']
HipN F 34 Translation lerp ['0.59', '0.49', '0.59']
HipN F 35 Rotation lerp ['0.00', '0.64', '0.48']
HipN F 35 Translation lerp ['0.55', '0.52', '0.55']
HipN F 36 Rotation lerp ['0.00', '0.68', '0.52']
HipN F 36 Translation lerp ['0.51', '0.56', '0.51']
HipN F 37 Rotation lerp ['0.00', '0.72', '0.57']
HipN F 37 Translation lerp ['0.47', '0.60', '0.47']
HipN F 38 Rotation lerp ['0.00', '0.76', '0.61']
HipN F 38 Translation lerp ['0.43', '0.64', '0.43']
HipN F 39 Rotation lerp ['0.00', '0.80', '0.65']
HipN F 39 Translation lerp ['0.39', '0.68', '0.39']
HipN F 40 Rotation lerp ['0.00', '0.83', '0.69']
HipN F 40 Translation lerp ['0.35', '0.71', '0.35']
HipN F 41 Rotation lerp ['0.00', '0.86', '0.72']
HipN F 41 Translation lerp ['0.31', '0.75', '0.31']
HipN F 42 Rotation lerp ['0.00', '0.89', '0.76']
HipN F 42 Translation lerp ['0.27', '0.78', '0.27']
HipN F 43 Rotation lerp ['0.00', '0.92', '0.79']
HipN F 43 Translation lerp ['0.23', '0.81', '0.24']
HipN F 44 Rotation lerp ['0.00', '0.94', '0.83']
HipN F 44 Translation lerp ['0.20', '0.84', '0.20']
HipN F 45 Rotation lerp ['0.00', '0.96', '0.86']
HipN F 45 Translation lerp ['0.17', '0.87', '0.17']
HipN F 46 Rotation lerp ['0.00', '0.98', '0.88']
HipN F 46 Translation lerp ['0.13', '0.89', '0.13']
HipN F 47 Rotation lerp ['0.00', '0.99', '0.91']
HipN F 47 Translation lerp ['0.10', '0.92', '0.10']
HipN F 48 Rotation lerp ['0.00', '1.00', '0.93']
HipN F 48 Translation lerp ['0.08', '0.94', '0.08']
HipN F 49 Rotation lerp ['0.00', '1.00', '0.95']
HipN F 49 Translation lerp ['0.05', '0.96', '0.05']
HipN F 50 Rotation lerp ['0.00', '1.00', '0.97']
HipN F 50 Translation lerp ['0.04', '0.97', '0.04']
HipN F 51 Rotation lerp ['0.00', '0.99', '0.98']
HipN F 51 Translation lerp ['0.02', '0.98', '0.02']
HipN F 52 Rotation lerp ['0.00', '0.98', '0.99']
HipN F 52 Translation lerp ['0.01', '0.99', '0.01']
HipN F 53 Rotation lerp ['0.00', '0.96', '1.00']
HipN F 53 Translation lerp ['0.00', '1.00', '0.00']
HipN F 54 Rotation lerp ['0.00', '0.93', '1.00']
HipN F 54 Translation lerp ['0.00', '1.00', '0.00']
HipN F 55 Rotation lerp ['0.00', '0.90', '1.00']
HipN F 55 Translation lerp ['0.00', '1.00', '0.00']
HipN F 56 Rotation lerp ['0.00', '0.86', '0.99']
HipN F 56 Translation lerp ['0.01', '0.99', '0.01']
HipN F 57 Rotation lerp ['0.00', '0.82', '0.98']
HipN F 57 Translation lerp ['0.03', '0.98', '0.03']
HipN F 58 Rotation lerp ['0.00', '0.77', '0.96']
HipN F 58 Translation lerp ['0.05', '0.96', '0.05']
HipN F 59 Rotation lerp ['0.00', '0.71', '0.94']
HipN F 59 Translation lerp ['0.08', '0.94', '0.08']
HipN F 60 Rotation lerp ['0.00', '0.64', '0.92']
HipN F 60 Translation lerp ['0.12', '0.91', '0.12']
LLegJ Rotation lerp start ['0.55', '1.20', '2.25']
LLegJ Rotation lerp end   ['0.48', '-0.34', '-0.34']
LLegJ Translation fixed ['0.01', '0.01', '0.04']
LLegJ F 0 Rotation lerp ['0.94', '0.04', '0.92']
LLegJ F 1 Rotation lerp ['0.92', '0.08', '0.87']
LLegJ F 2 Rotation lerp ['0.89', '0.15', '0.80']
LLegJ F 3 Rotation lerp ['0.84', '0.23', '0.73']
LLegJ F 4 Rotation lerp ['0.79', '0.33', '0.65']
LLegJ F 5 Rotation lerp ['0.73', '0.43', '0.57']
LLegJ F 6 Rotation lerp ['0.67', '0.54', '0.49']
LLegJ F 7 Rotation lerp ['0.60', '0.64', '0.41']
LLegJ F 8 Rotation lerp ['0.53', '0.74', '0.32']
LLegJ F 9 Rotation lerp ['0.45', '0.83', '0.25']
LLegJ F 10 Rotation lerp ['0.38', '0.90', '0.18']
LLegJ F 11 Rotation lerp ['0.30', '0.96', '0.12']
LLegJ F 12 Rotation lerp ['0.23', '0.99', '0.07']
LLegJ F 13 Rotation lerp ['0.16', '1.00', '0.03']
LLegJ F 14 Rotation lerp ['0.09', '0.98', '0.01']
LLegJ F 15 Rotation lerp ['0.03', '0.93', '0.00']
LLegJ F 16 Rotation lerp ['0.00', '0.87', '0.00']
LLegJ F 17 Rotation lerp ['0.01', '0.83', '0.01']
LLegJ F 18 Rotation lerp ['0.02', '0.80', '0.02']
LLegJ F 19 Rotation lerp ['0.03', '0.78', '0.03']
LLegJ F 20 Rotation lerp ['0.05', '0.76', '0.05']
LLegJ F 21 Rotation lerp ['0.08', '0.74', '0.06']
LLegJ F 22 Rotation lerp ['0.10', '0.72', '0.09']
LLegJ F 23 Rotation lerp ['0.13', '0.70', '0.11']
LLegJ F 24 Rotation lerp ['0.15', '0.69', '0.13']
LLegJ F 25 Rotation lerp ['0.18', '0.67', '0.16']
LLegJ F 26 Rotation lerp ['0.21', '0.65', '0.19']
LLegJ F 27 Rotation lerp ['0.25', '0.63', '0.22']
LLegJ F 28 Rotation lerp ['0.28', '0.61', '0.26']
LLegJ F 29 Rotation lerp ['0.32', '0.58', '0.29']
LLegJ F 30 Rotation lerp ['0.35', '0.56', '0.33']
LLegJ F 31 Rotation lerp ['0.39', '0.54', '0.36']
LLegJ F 32 Rotation lerp ['0.43', '0.52', '0.40']
LLegJ F 33 Rotation lerp ['0.47', '0.50', '0.43']
LLegJ F 34 Rotation lerp ['0.51', '0.47', '0.47']
LLegJ F 35 Rotation lerp ['0.54', '0.45', '0.51']
LLegJ F 36 Rotation lerp ['0.58', '0.43', '0.55']
LLegJ F 37 Rotation lerp ['0.62', '0.40', '0.59']
LLegJ F 38 Rotation lerp ['0.66', '0.38', '0.62']
LLegJ F 39 Rotation lerp ['0.69', '0.36', '0.66']
LLegJ F 40 Rotation lerp ['0.73', '0.33', '0.69']
LLegJ F 41 Rotation lerp ['0.77', '0.31', '0.73']
LLegJ F 42 Rotation lerp ['0.80', '0.29', '0.76']
LLegJ F 43 Rotation lerp ['0.83', '0.26', '0.79']
LLegJ F 44 Rotation lerp ['0.86', '0.24', '0.82']
LLegJ F 45 Rotation lerp ['0.89', '0.22', '0.85']
LLegJ F 46 Rotation lerp ['0.91', '0.19', '0.88']
LLegJ F 47 Rotation lerp ['0.93', '0.17', '0.90']
LLegJ F 48 Rotation lerp ['0.95', '0.15', '0.93']
LLegJ F 49 Rotation lerp ['0.97', '0.13', '0.95']
LLegJ F 50 Rotation lerp ['0.98', '0.11', '0.96']
LLegJ F 51 Rotation lerp ['0.99', '0.09', '0.98']
LLegJ F 52 Rotation lerp ['1.00', '0.07', '0.99']
LLegJ F 53 Rotation lerp ['1.00', '0.06', '1.00']
LLegJ F 54 Rotation lerp ['1.00', '0.04', '1.00']
LLegJ F 55 Rotation lerp ['0.99', '0.03', '1.00']
LLegJ F 56 Rotation lerp ['0.98', '0.01', '1.00']
LLegJ F 57 Rotation lerp ['0.96', '0.00', '0.99']
LLegJ F 58 Rotation lerp ['0.95', '0.00', '0.97']
LLegJ F 59 Rotation lerp ['0.94', '0.02', '0.95']
LLegJ F 60 Rotation lerp ['0.94', '0.04', '0.92']
LKneeJ Rotation lerp start ['1.71', '-0.00', '-0.00']
LKneeJ Rotation lerp end   ['0.13', '0.14', '0.83']
LKneeJ Translation fixed ['0.02', '0.01', '0.01']
LKneeJ F 0 Rotation lerp ['0.90', '0.98', '0.94']
LKneeJ F 1 Rotation lerp ['0.85', '0.96', '0.90']
LKneeJ F 2 Rotation lerp ['0.79', '0.93', '0.86']
LKneeJ F 3 Rotation lerp ['0.73', '0.88', '0.80']
LKneeJ F 4 Rotation lerp ['0.66', '0.83', '0.74']
LKneeJ F 5 Rotation lerp ['0.59', '0.77', '0.67']
LKneeJ F 6 Rotation lerp ['0.53', '0.70', '0.59']
LKneeJ F 7 Rotation lerp ['0.46', '0.63', '0.52']
LKneeJ F 8 Rotation lerp ['0.39', '0.55', '0.44']
LKneeJ F 9 Rotation lerp ['0.32', '0.48', '0.37']
LKneeJ F 10 Rotation lerp ['0.26', '0.40', '0.29']
LKneeJ F 11 Rotation lerp ['0.20', '0.32', '0.22']
LKneeJ F 12 Rotation lerp ['0.15', '0.25', '0.16']
LKneeJ F 13 Rotation lerp ['0.10', '0.19', '0.11']
LKneeJ F 14 Rotation lerp ['0.06', '0.13', '0.06']
LKneeJ F 15 Rotation lerp ['0.03', '0.08', '0.03']
LKneeJ F 16 Rotation lerp ['0.01', '0.04', '0.01']
LKneeJ F 17 Rotation lerp ['0.00', '0.01', '0.00']
LKneeJ F 18 Rotation lerp ['0.00', '0.00', '0.01']
LKneeJ F 19 Rotation lerp ['0.01', '0.01', '0.03']
LKneeJ F 20 Rotation lerp ['0.03', '0.03', '0.05']
LKneeJ F 21 Rotation lerp ['0.05', '0.05', '0.07']
LKneeJ F 22 Rotation lerp ['0.07', '0.07', '0.10']
LKneeJ F 23 Rotation lerp ['0.10', '0.10', '0.12']
LKneeJ F 24 Rotation lerp ['0.13', '0.12', '0.15']
LKneeJ F 25 Rotation lerp ['0.16', '0.15', '0.18']
LKneeJ F 26 Rotation lerp ['0.19', '0.19', '0.21']
LKneeJ F 27 Rotation lerp ['0.23', '0.22', '0.25']
LKneeJ F 28 Rotation lerp ['0.26', '0.25', '0.28']
LKneeJ F 29 Rotation lerp ['0.30', '0.29', '0.32']
LKneeJ F 30 Rotation lerp ['0.34', '0.32', '0.35']
LKneeJ F 31 Rotation lerp ['0.37', '0.36', '0.39']
LKneeJ F 32 Rotation lerp ['0.41', '0.40', '0.43']
LKneeJ F 33 Rotation lerp ['0.45', '0.43', '0.46']
LKneeJ F 34 Rotation lerp ['0.49', '0.47', '0.50']
LKneeJ F 35 Rotation lerp ['0.53', '0.51', '0.54']
LKneeJ F 36 Rotation lerp ['0.57', '0.55', '0.58']
LKneeJ F 37 Rotation lerp ['0.61', '0.58', '0.61']
LKneeJ F 38 Rotation lerp ['0.65', '0.62', '0.65']
LKneeJ F 39 Rotation lerp ['0.68', '0.65', '0.68']
LKneeJ F 40 Rotation lerp ['0.72', '0.69', '0.72']
LKneeJ F 41 Rotation lerp ['0.76', '0.72', '0.75']
LKneeJ F 42 Rotation lerp ['0.79', '0.75', '0.78']
LKneeJ F 43 Rotation lerp ['0.82', '0.78', '0.81']
LKneeJ F 44 Rotation lerp ['0.85', '0.81', '0.84']
LKneeJ F 45 Rotation lerp ['0.88', '0.84', '0.87']
LKneeJ F 46 Rotation lerp ['0.90', '0.87', '0.89']
LKneeJ F 47 Rotation lerp ['0.93', '0.89', '0.92']
LKneeJ F 48 Rotation lerp ['0.95', '0.91', '0.94']
LKneeJ F 49 Rotation lerp ['0.96', '0.93', '0.95']
LKneeJ F 50 Rotation lerp ['0.98', '0.95', '0.97']
LKneeJ F 51 Rotation lerp ['0.99', '0.97', '0.98']
LKneeJ F 52 Rotation lerp ['1.00', '0.98', '0.99']
LKneeJ F 53 Rotation lerp ['1.00', '0.99', '1.00']
LKneeJ F 54 Rotation lerp ['1.00', '1.00', '1.00']
LKneeJ F 55 Rotation lerp ['0.99', '1.00', '1.00']
LKneeJ F 56 Rotation lerp ['0.99', '1.00', '1.00']
LKneeJ F 57 Rotation lerp ['0.97', '1.00', '0.99']
LKneeJ F 58 Rotation lerp ['0.95', '0.99', '0.98']
LKneeJ F 59 Rotation lerp ['0.93', '0.98', '0.96']
LKneeJ F 60 Rotation lerp ['0.90', '0.98', '0.94']
LFootJ Rotation lerp start ['2.75', '0.00', '0.00']
LFootJ Rotation lerp end   ['0.25', '0.44', '0.07']
LFootJ Translation fixed ['0.03', '0.01', '0.02']
LFootJ F 0 Rotation lerp ['0.91', '0.09', '0.05']
LFootJ F 1 Rotation lerp ['0.86', '0.15', '0.09']
LFootJ F 2 Rotation lerp ['0.80', '0.21', '0.14']
LFootJ F 3 Rotation lerp ['0.74', '0.28', '0.20']
LFootJ F 4 Rotation lerp ['0.67', '0.35', '0.28']
LFootJ F 5 Rotation lerp ['0.59', '0.43', '0.35']
LFootJ F 6 Rotation lerp ['0.51', '0.50', '0.43']
LFootJ F 7 Rotation lerp ['0.43', '0.58', '0.52']
LFootJ F 8 Rotation lerp ['0.36', '0.66', '0.60']
LFootJ F 9 Rotation lerp ['0.28', '0.73', '0.68']
LFootJ F 10 Rotation lerp ['0.21', '0.80', '0.76']
LFootJ F 11 Rotation lerp ['0.15', '0.86', '0.83']
LFootJ F 12 Rotation lerp ['0.09', '0.91', '0.89']
LFootJ F 13 Rotation lerp ['0.05', '0.95', '0.94']
LFootJ F 14 Rotation lerp ['0.02', '0.98', '0.98']
LFootJ F 15 Rotation lerp ['0.00', '1.00', '1.00']
LFootJ F 16 Rotation lerp ['0.00', '1.00', '1.00']
LFootJ F 17 Rotation lerp ['0.01', '0.99', '0.99']
LFootJ F 18 Rotation lerp ['0.02', '0.98', '0.98']
LFootJ F 19 Rotation lerp ['0.04', '0.97', '0.96']
LFootJ F 20 Rotation lerp ['0.05', '0.95', '0.95']
LFootJ F 21 Rotation lerp ['0.07', '0.93', '0.93']
LFootJ F 22 Rotation lerp ['0.10', '0.91', '0.90']
LFootJ F 23 Rotation lerp ['0.12', '0.88', '0.88']
LFootJ F 24 Rotation lerp ['0.15', '0.86', '0.85']
LFootJ F 25 Rotation lerp ['0.18', '0.83', '0.83']
LFootJ F 26 Rotation lerp ['0.21', '0.80', '0.80']
LFootJ F 27 Rotation lerp ['0.24', '0.76', '0.76']
LFootJ F 28 Rotation lerp ['0.28', '0.73', '0.73']
LFootJ F 29 Rotation lerp ['0.31', '0.70', '0.70']
LFootJ F 30 Rotation lerp ['0.35', '0.66', '0.66']
LFootJ F 31 Rotation lerp ['0.38', '0.62', '0.63']
LFootJ F 32 Rotation lerp ['0.42', '0.59', '0.59']
LFootJ F 33 Rotation lerp ['0.46', '0.55', '0.56']
LFootJ F 34 Rotation lerp ['0.50', '0.51', '0.52']
LFootJ F 35 Rotation lerp ['0.54', '0.47', '0.48']
LFootJ F 36 Rotation lerp ['0.57', '0.43', '0.45']
LFootJ F 37 Rotation lerp ['0.61', '0.40', '0.41']
LFootJ F 38 Rotation lerp ['0.65', '0.36', '0.37']
LFootJ F 39 Rotation lerp ['0.68', '0.32', '0.34']
LFootJ F 40 Rotation lerp ['0.72', '0.29', '0.30']
LFootJ F 41 Rotation lerp ['0.75', '0.25', '0.27']
LFootJ F 42 Rotation lerp ['0.78', '0.22', '0.24']
LFootJ F 43 Rotation lerp ['0.82', '0.19', '0.21']
LFootJ F 44 Rotation lerp ['0.84', '0.16', '0.18']
LFootJ F 45 Rotation lerp ['0.87', '0.13', '0.15']
LFootJ F 46 Rotation lerp ['0.90', '0.10', '0.12']
LFootJ F 47 Rotation lerp ['0.92', '0.08', '0.10']
LFootJ F 48 Rotation lerp ['0.94', '0.06', '0.08']
LFootJ F 49 Rotation lerp ['0.96', '0.04', '0.06']
LFootJ F 50 Rotation lerp ['0.97', '0.03', '0.04']
LFootJ F 51 Rotation lerp ['0.98', '0.01', '0.03']
LFootJ F 52 Rotation lerp ['0.99', '0.01', '0.02']
LFootJ F 53 Rotation lerp ['1.00', '0.00', '0.01']
LFootJ F 54 Rotation lerp ['1.00', '0.00', '0.00']
LFootJ F 55 Rotation lerp ['1.00', '0.00', '0.00']
LFootJ F 56 Rotation lerp ['0.99', '0.01', '0.00']
LFootJ F 57 Rotation lerp ['0.98', '0.02', '0.01']
LFootJ F 58 Rotation lerp ['0.97', '0.04', '0.02']
LFootJ F 59 Rotation lerp ['0.94', '0.06', '0.03']
LFootJ F 60 Rotation lerp ['0.91', '0.09', '0.05']
LToeN Rotation fixed ['-0.03', '-1.68', '-0.00']
LToeN Translation fixed ['-0.00', '0.00', '-0.71']
RLegJ Rotation lerp start ['0.55', '1.20', '-2.25']
RLegJ Rotation lerp end   ['-0.53', '0.35', '-0.22']
RLegJ Translation fixed ['0.01', '0.02', '0.04']
RLegJ F 0 Rotation lerp ['0.91', '0.94', '0.92']
RLegJ F 1 Rotation lerp ['0.85', '0.89', '0.87']
RLegJ F 2 Rotation lerp ['0.77', '0.83', '0.80']
RLegJ F 3 Rotation lerp ['0.68', '0.76', '0.73']
RLegJ F 4 Rotation lerp ['0.59', '0.67', '0.66']
RLegJ F 5 Rotation lerp ['0.49', '0.58', '0.58']
RLegJ F 6 Rotation lerp ['0.39', '0.49', '0.49']
RLegJ F 7 Rotation lerp ['0.30', '0.40', '0.41']
RLegJ F 8 Rotation lerp ['0.22', '0.31', '0.33']
RLegJ F 9 Rotation lerp ['0.14', '0.22', '0.25']
RLegJ F 10 Rotation lerp ['0.08', '0.15', '0.18']
RLegJ F 11 Rotation lerp ['0.03', '0.09', '0.12']
RLegJ F 12 Rotation lerp ['0.00', '0.04', '0.07']
RLegJ F 13 Rotation lerp ['0.00', '0.01', '0.03']
RLegJ F 14 Rotation lerp ['0.02', '0.00', '0.01']
RLegJ F 15 Rotation lerp ['0.07', '0.02', '0.00']
RLegJ F 16 Rotation lerp ['0.13', '0.04', '0.00']
RLegJ F 17 Rotation lerp ['0.18', '0.07', '0.01']
RLegJ F 18 Rotation lerp ['0.22', '0.10', '0.02']
RLegJ F 19 Rotation lerp ['0.24', '0.12', '0.03']
RLegJ F 20 Rotation lerp ['0.24', '0.14', '0.05']
RLegJ F 21 Rotation lerp ['0.25', '0.16', '0.06']
RLegJ F 22 Rotation lerp ['0.27', '0.18', '0.09']
RLegJ F 23 Rotation lerp ['0.28', '0.20', '0.11']
RLegJ F 24 Rotation lerp ['0.30', '0.22', '0.13']
